iter	RMSE
2909	0.0307484717
2910	0.03072258551
2911	0.03070845722
2912	0.03068925965
2913	0.03066843889
2914	0.03064766134
2915	0.03062215285
2916	0.03060652355
2917	0.03058568162
2918	0.03056500957
2919	0.03056059163
2920	0.03054288341
2921	0.03051036041
2922	0.03049430423
2923	0.03045374004
2924	0.03043682471
2925	0.030420709
2926	0.03041404707
2927	0.03039276427
2928	0.03036410406
2929	0.03034805859
2930	0.03032246753
2931	0.03029111584
2932	0.03028115215
2933	0.03026237976
2934	0.03023383445
2935	0.03021385362
2936	0.03017146838
2937	0.03016013396
2938	0.03015640141
2939	0.03013527881
2940	0.03010180513
2941	0.03007610145
2942	0.03006010088
2943	0.03003360504
2944	0.03002716848
2945	0.02999647534
2946	0.02999517149
2947	0.02998631726
2948	0.02997135521
2949	0.02993997859
2950	0.02992409638
2951	0.02989545556
2952	0.02988117588
2953	0.02985546982
2954	0.02984774735
2955	0.02983630829
2956	0.02981602563
2957	0.02980595809
2958	0.02979935623
2959	0.02978750289
2960	0.02976412299
2961	0.02973659523
2962	0.02970785109
2963	0.02967691042
2964	0.02964943843
2965	0.02962974228
2966	0.029618716
2967	0.029608274
2968	0.02959413569
2969	0.0295825688
2970	0.0295661311
2971	0.02954716888
2972	0.02952336132
2973	0.02950054984
2974	0.02948855707
2975	0.02946983359
2976	0.02946421223
2977	0.02945937613
2978	0.0294453759
2979	0.02943163111
2980	0.02942934606
2981	0.02940537582
2982	0.02939241613
2983	0.02937249402
2984	0.0293606799
2985	0.02934949168
2986	0.02933167296
2987	0.0293146089
2988	0.0293127349
2989	0.02928891556
2990	0.02928449831
2991	0.02926566386
2992	0.0292389713
2993	0.02921235128
2994	0.02919728237
2995	0.02917175948
2996	0.02915541136
2997	0.0291455445
2998	0.02911373153
2999	0.02908996915
3000	0.02907438629
3001	0.02905031497
3002	0.02902501846
3003	0.02901623453
3004	0.02899186964
3005	0.02897517552
3006	0.02897474999
3007	0.02896388693
3008	0.02895095759
3009	0.02894023097
3010	0.02893608244
3011	0.02893062394
3012	0.02892247386
3013	0.02890881772
3014	0.02888742559
3015	0.02886208043
3016	0.02885028937
3017	0.02882759633
3018	0.02880593448
3019	0.02878644079
3020	0.02878541414
3021	0.02875378301
3022	0.02873944085
3023	0.02872149169
3024	0.02870527483
3025	0.02868620727
3026	0.02867391915
3027	0.02865412182
3028	0.02865074066
3029	0.0286402665
3030	0.02861614335
3031	0.02860161067
3032	0.02858541357
3033	0.02856465902
3034	0.02855566857
3035	0.02854939162
3036	0.02851655165
3037	0.028506257
3038	0.02848329219
3039	0.02847074414
3040	0.02845223366
3041	0.02843845976
3042	0.0284362182
3043	0.02842501277
3044	0.02841633842
3045	0.02840473827
3046	0.02840109905
3047	0.02838415175
3048	0.02836736018
3049	0.02834135497
3050	0.02831984785
3051	0.02830067376
3052	0.02828668667
3053	0.02827083275
3054	0.02826013401
3055	0.02825966121
3056	0.0282524348
3057	0.02824339718
3058	0.02823933403
3059	0.02822097364
3060	0.02820215237
3061	0.02816588205
3062	0.02816362235
3063	0.02814081809
3064	0.02812634057
3065	0.02811251586
3066	0.02808583875
3067	0.02806013029
3068	0.02803703592
3069	0.02801945479
3070	0.02800764395
3071	0.02800530716
3072	0.02798088157
3073	0.027959641
3074	0.02795492548
3075	0.02794205785
3076	0.02791470412
3077	0.02790699571
3078	0.02788408086
3079	0.02786615161
3080	0.02785166
3081	0.02783739578
3082	0.02782983555
3083	0.02780690956
3084	0.02779627716
3085	0.02777924066
3086	0.02777204109
3087	0.02775059464
3088	0.02773504513
3089	0.02772426133
3090	0.0277129312
3091	0.02770460264
3092	0.02769027763
3093	0.02766204965
3094	0.02765423367
3095	0.02763079771
3096	0.02760655014
3097	0.02759345022
3098	0.02756801877
3099	0.02755695579
3100	0.02754741308
3101	0.02753704305
3102	0.02753311493
3103	0.02749990653
3104	0.02748587199
3105	0.02747202111
3106	0.02746020206
3107	0.02744355199
3108	0.02742007838
3109	0.02741196416
3110	0.02739225755
3111	0.0273676778
3112	0.02734864925
3113	0.02732251066
3114	0.02730733339
3115	0.02729412764
3116	0.02727023204
3117	0.02726117613
3118	0.02723928098
3119	0.02722457592
3120	0.02720439417
3121	0.02719703249
3122	0.02718379522
3123	0.02716534261
3124	0.02714715994
3125	0.0271442827
3126	0.02712888543
3127	0.02712120447
3128	0.02711317729
3129	0.02709962325
3130	0.02708154617
3131	0.02706876013
3132	0.02705444096
3133	0.02703919643
3134	0.02702543773
3135	0.02701179336
3136	0.027005319
3137	0.02699627284
3138	0.02698926572
3139	0.02697513196
3140	0.02695771347
3141	0.02694837743
3142	0.02693885479
3143	0.02693574993
3144	0.02690642222
3145	0.0268728573
3146	0.02686152913
3147	0.0268526924
3148	0.02683660128
3149	0.02680762938
3150	0.02678165735
3151	0.02676533033
3152	0.02674754954
3153	0.02672990156
3154	0.02671425019
3155	0.02667784416
3156	0.02666021746
3157	0.02664242772
3158	0.02662885181
3159	0.02662230586
3160	0.02661760421
3161	0.02659951546
3162	0.02658947455
3163	0.02658054407
3164	0.02656332908
3165	0.02654904559
3166	0.02651375536
3167	0.02649248518
3168	0.02648794204
3169	0.02646927599
3170	0.02644380907
3171	0.02643618491
3172	0.02642096544
3173	0.02641858751
3174	0.02639079772
3175	0.02637970871
3176	0.02636778382
3177	0.02632850552
3178	0.02632427786
3179	0.02632106077
3180	0.02630479973
3181	0.02629630058
3182	0.02627677541
3183	0.02627150929
3184	0.02624984827
3185	0.02623752039
3186	0.02622376956
3187	0.02621772284
3188	0.02620440356
3189	0.02619222328
3190	0.0261685604
3191	0.02615313354
3192	0.02613971531
3193	0.02613405302
3194	0.02612476793
3195	0.02611899116
3196	0.02610700787
3197	0.02609544406
3198	0.02607995829
3199	0.02607074739
3200	0.02605535319
3201	0.0260461011
3202	0.0260381793
3203	0.02602490938
3204	0.02601215348
3205	0.02599679252
3206	0.02598654566
3207	0.02598195127
3208	0.02596589167
3209	0.02593529326
3210	0.02591040521
3211	0.02588951894
3212	0.0258732529
3213	0.02585939512
3214	0.02583490211
3215	0.02581081118
3216	0.02580649899
3217	0.02577068604
3218	0.02575224343
3219	0.02574731091
3220	0.02574222121
3221	0.02573156681
3222	0.02572045346
3223	0.02570888535
3224	0.0256970659
3225	0.02566701385
3226	0.02564053251
3227	0.02563697261
3228	0.02561884298
3229	0.02561312914
3230	0.02561022981
3231	0.02559310729
3232	0.02558147996
3233	0.02555632923
3234	0.02554186486
3235	0.02554057583
3236	0.02551921752
3237	0.0254908748
3238	0.0254630988
3239	0.02544436102
3240	0.02543414164
3241	0.0254224239
3242	0.0254072191
3243	0.02539427139
3244	0.02537499897
3245	0.02536286648
3246	0.02534949295
3247	0.02534530406
3248	0.02533210517
3249	0.02531984252
3250	0.02530424713
3251	0.02528197133
3252	0.02527501647
3253	0.0252608802
3254	0.02524179523
3255	0.02523178017
3256	0.02521823274
3257	0.02520249926
3258	0.02519163643
3259	0.02518118121
3260	0.02515399021
3261	0.02515074529
3262	0.02514141809
3263	0.02512391631
3264	0.02510489069
3265	0.02509814978
3266	0.02509096248
3267	0.02506056082
3268	0.02504759741
3269	0.02503010883
3270	0.02500951086
3271	0.02497820058
3272	0.02497410889
3273	0.02496682999
3274	0.02494984022
3275	0.02494370077
3276	0.02492469904
3277	0.02491960393
3278	0.02490464783
3279	0.02488197303
3280	0.02487006285
3281	0.02484549482
3282	0.02482906819
3283	0.02482120921
3284	0.02480863866
3285	0.02479724709
3286	0.02478463316
3287	0.02476936822
3288	0.0247687057
3289	0.0247494193
3290	0.02473949388
3291	0.02473131496
3292	0.02471943514
3293	0.02470433308
3294	0.02468171909
3295	0.02466333541
3296	0.02465666447
3297	0.02465003694
3298	0.02464406498
3299	0.02463306962
3300	0.02461905135
3301	0.02460771635
3302	0.02459347449
3303	0.02459299349
3304	0.02458572923
3305	0.02457623874
3306	0.02456255792
3307	0.024549218
3308	0.02453299592
3309	0.02452016305
3310	0.02449922516
3311	0.02448203653
3312	0.02446511913
3313	0.02446091243
3314	0.02444023616
3315	0.02443100688
3316	0.02441450455
3317	0.02440164203
3318	0.02439432145
3319	0.02438899133
3320	0.0243613326
3321	0.0243583781
3322	0.02433908558
3323	0.02432425894
3324	0.02432171792
3325	0.02430390025
3326	0.02429210213
3327	0.02428646052
3328	0.02427541195
3329	0.02426330996
3330	0.02424702545
3331	0.02424377763
3332	0.02422589766
3333	0.02422001097
3334	0.02419937385
3335	0.02418463
3336	0.0241707062
3337	0.02415834745
3338	0.02414236532
3339	0.02411641291
3340	0.02410332423
3341	0.02410025996
3342	0.02408918249
3343	0.02408014975
3344	0.0240747803
3345	0.02405250005
3346	0.02404389093
3347	0.02402485138
3348	0.02401874319
3349	0.0239997922
3350	0.02399136704
3351	0.02397349614
3352	0.02395290849
3353	0.02392948661
3354	0.02392323885
3355	0.02390349043
3356	0.02389134375
3357	0.0238846866
3358	0.0238656933
3359	0.02385449252
3360	0.02384769223
3361	0.02383833467
3362	0.02382846872
3363	0.0237981428
3364	0.0237794326
3365	0.02377148213
3366	0.02374627301
3367	0.02372436231
3368	0.02371146123
3369	0.02370942787
3370	0.02369491896
3371	0.02368264324
3372	0.02366525223
3373	0.02365106232
3374	0.02363118971
3375	0.02362290333
3376	0.02362107139
3377	0.02359914879
3378	0.02359049797
3379	0.02356345035
3380	0.02355488514
3381	0.02354948293
3382	0.02354912963
3383	0.0235318913
3384	0.02352384076
3385	0.02351780458
3386	0.02349985572
3387	0.02349027879
3388	0.02347691722
3389	0.02345198084
3390	0.02343594596
3391	0.0234280977
3392	0.02340447148
3393	0.02339611469
3394	0.02338341868
3395	0.02335991517
3396	0.02333968182
3397	0.02332561066
3398	0.0233005117
3399	0.02328154305
3400	0.02327564559
3401	0.02327282951
3402	0.02326333217
3403	0.02323771855
3404	0.02322230254
3405	0.02320510643
3406	0.02319481415
3407	0.02318085698
3408	0.02317086587
3409	0.0231508701
3410	0.02312941075
3411	0.0231279067
3412	0.02311740111
3413	0.02310713939
3414	0.02309505047
3415	0.02308012847
3416	0.02306305877
3417	0.02305686978
3418	0.02304976363
3419	0.02304146372
3420	0.02301945002
3421	0.02300289497
3422	0.02298967247
3423	0.02297926129
3424	0.02297201317
3425	0.02296800954
3426	0.02294957865
3427	0.0229382181
3428	0.02292095103
3429	0.02290789765
3430	0.02290317839
3431	0.02288300492
3432	0.02287924078
3433	0.02287659099
3434	0.02286785025
3435	0.02285291128
3436	0.02283916694
3437	0.02282930506
3438	0.02281523174
3439	0.02281073592
3440	0.02279953682
3441	0.02278920337
3442	0.02277643452
3443	0.02277258709
3444	0.0227640642
3445	0.02275764674
3446	0.02274170558
3447	0.02272160596
3448	0.02270338363
3449	0.0226832826
3450	0.02267699542
3451	0.02266716092
3452	0.0226463205
3453	0.02263104675
3454	0.02262530106
3455	0.02261194968
3456	0.02260303856
3457	0.02259286294
3458	0.02258133639
3459	0.02257659688
3460	0.02255805728
3461	0.02254801553
3462	0.02253680231
3463	0.02252605803
3464	0.02252047187
3465	0.02250131927
3466	0.02248171259
3467	0.02247211417
3468	0.02246396294
3469	0.0224541407
3470	0.02243963708
3471	0.02243109959
3472	0.02241610259
3473	0.02240454545
3474	0.02238843029
3475	0.02236730602
3476	0.0223513003
3477	0.02233533624
3478	0.02232703903
3479	0.0223141926
3480	0.02230593783
3481	0.02228992321
3482	0.02228071646
3483	0.02226560027
3484	0.02224896209
3485	0.02223025654
3486	0.02222069812
3487	0.02221042129
3488	0.02219969456
3489	0.02218239484
3490	0.02216694455
3491	0.02215926427
3492	0.02214862342
3493	0.02213018022
3494	0.02212481947
3495	0.02211406158
3496	0.02209926878
3497	0.02207472244
3498	0.0220574308
3499	0.02203474964
3500	0.02201572226
3501	0.02201060029
3502	0.02200800346
3503	0.02199123223
3504	0.0219729476
3505	0.02195765072
3506	0.02195622022
3507	0.02195287116
3508	0.02194752052
3509	0.02191997028
3510	0.02191138477
3511	0.02190633882
3512	0.02189651868
3513	0.02188038648
3514	0.02186773391
3515	0.02184739008
3516	0.0218155045
3517	0.02181162647
3518	0.02179882303
3519	0.02178324353
3520	0.0217672742
3521	0.02176199316
3522	0.02174112514
3523	0.02173456096
3524	0.02172275338
3525	0.02171525444
3526	0.02170389427
3527	0.02169206083
3528	0.02167987306
3529	0.02167003217
3530	0.02166745558
3531	0.02165889712
3532	0.02165820183
3533	0.02164709842
3534	0.02163277786
3535	0.02161440031
3536	0.02159788292
3537	0.02158858762
3538	0.02157900236
3539	0.02156532577
3540	0.02155894924
3541	0.02154426002
3542	0.02153602238
3543	0.02152748901
3544	0.02151430105
3545	0.0214882326
3546	0.0214807217
3547	0.02146787531
3548	0.02146321773
3549	0.02145769022
3550	0.02144224028
3551	0.02142775067
3552	0.02142253997
3553	0.02140311621
3554	0.02139280378
3555	0.02137739775
3556	0.0213643046
3557	0.02135786227
3558	0.02133979872
3559	0.02132636465
3560	0.02131584952
3561	0.02129574794
3562	0.02127970454
3563	0.02127931856
3564	0.02127385836
3565	0.02127258835
3566	0.02126294597
3567	0.02124968003
3568	0.02124400791
3569	0.02123484074
3570	0.0212229532
3571	0.02121459346
3572	0.02119742641
3573	0.02118264656
3574	0.02116366843
3575	0.02114817657
3576	0.02113147561
3577	0.02112869686
3578	0.02110826238
3579	0.02109780587
3580	0.02109648655
3581	0.02108411718
3582	0.02107243814
3583	0.02106620923
3584	0.02104840071
3585	0.02104423711
3586	0.02104298263
3587	0.02102394683
3588	0.02101119445
3589	0.02099250274
3590	0.02098090757
3591	0.02096341758
3592	0.02094020122
3593	0.02093239117
3594	0.02092154755
3595	0.02090217383
3596	0.02089404635
3597	0.02088193771
3598	0.02087334951
3599	0.02087001567
3600	0.0208602826
3601	0.0208534728
3602	0.0208481399
3603	0.02083077772
3604	0.02082694576
3605	0.02081954343
3606	0.02081546462
3607	0.02080705384
3608	0.02079358103
3609	0.02077137094
3610	0.02076158028
3611	0.02075159576
3612	0.02073862207
3613	0.02072757722
3614	0.02071481617
3615	0.02070302534
3616	0.02069560831
3617	0.02068469783
3618	0.02067391888
3619	0.02065601264
3620	0.02064556767
3621	0.02063823516
3622	0.02062170145
3623	0.02060790942
3624	0.02059594601
3625	0.02057546166
3626	0.02057181709
3627	0.02055475104
3628	0.02053169884
3629	0.02052592025
3630	0.02050916111
3631	0.02049811215
3632	0.02047224273
3633	0.02046358997
3634	0.02045042927
3635	0.02043014681
3636	0.02041671394
3637	0.02041107744
3638	0.02039393613
3639	0.02038868359
3640	0.0203788309
3641	0.02037576654
3642	0.0203698274
3643	0.02035871331
3644	0.02035102037
3645	0.02033931238
3646	0.02032272786
3647	0.02030959655
3648	0.02029400535
3649	0.02028653115
3650	0.02027535303
3651	0.02026476707
3652	0.02025750364
3653	0.02025014429
3654	0.02024202169
3655	0.02023329948
3656	0.02022162481
3657	0.02020702588
3658	0.02019391761
3659	0.02018294147
3660	0.02017475636
3661	0.02015804623
3662	0.02014953738
3663	0.02013485797
3664	0.02012496969
3665	0.02011914581
3666	0.02011286428
3667	0.02011058516
3668	0.02010473112
3669	0.02010070261
3670	0.02009204469
3671	0.02007328538
3672	0.02004428867
3673	0.02003149686
3674	0.02002028072
3675	0.02001064122
3676	0.01999871284
3677	0.01999019026
3678	0.01998242003
3679	0.01996250078
3680	0.01994771744
3681	0.01993914103
3682	0.01993004797
3683	0.01991707753
3684	0.01989804162
3685	0.01988903145
3686	0.01988412158
3687	0.01987783466
3688	0.01986542492
3689	0.01985481245
3690	0.01984002516
3691	0.01982501147
3692	0.01981493919
3693	0.01979423664
3694	0.01978254778
3695	0.01977936243
3696	0.01976983432
3697	0.01975824151
3698	0.01974962552
3699	0.01974303748
3700	0.01973436141
3701	0.01972119626
3702	0.01969503709
3703	0.01968608554
3704	0.01967878013
3705	0.01966437117
3706	0.01965475752
3707	0.01965141734
3708	0.01963371194
3709	0.0196281327
3710	0.01961621123
3711	0.01960842673
3712	0.01960652023
3713	0.01959275232
3714	0.01958842322
3715	0.01957447928
3716	0.01956652035
3717	0.01956093875
3718	0.01955064612
3719	0.0195410856
3720	0.01953458656
3721	0.0195212279
3722	0.019511205
3723	0.01949831753
3724	0.01948719166
3725	0.01947405373
3726	0.01946845417
3727	0.01945537594
3728	0.01944456976
3729	0.01943711802
3730	0.01942686091
3731	0.01941735128
3732	0.0194059311
3733	0.01939554079
3734	0.01938958857
3735	0.01936626369
3736	0.01935720821
3737	0.01934980773
3738	0.01934705485
3739	0.01933756197
3740	0.01933127989
3741	0.01932985394
3742	0.01931943438
3743	0.01931374066
3744	0.01930410499
3745	0.01929720524
3746	0.01928593275
3747	0.01927746682
3748	0.01926711148
3749	0.01926198478
3750	0.01924611381
3751	0.01923579544
3752	0.01922453307
3753	0.01921655782
3754	0.01920357251
3755	0.01919848304
3756	0.01919233521
3757	0.01917769044
3758	0.01917007718
3759	0.01916246989
3760	0.01915862479
3761	0.01915434312
3762	0.01913973573
3763	0.01912937953
3764	0.01912127801
3765	0.01911080409
3766	0.01910856045
3767	0.01909886861
3768	0.01908639081
3769	0.01908218936
3770	0.01906436515
3771	0.01905654005
3772	0.01903475108
3773	0.01902839791
3774	0.01901648382
3775	0.01901587997
3776	0.01900542672
3777	0.01899716548
3778	0.0189818392
3779	0.01897932083
3780	0.01896017487
3781	0.01895527414
3782	0.01894569779
3783	0.01893812942
3784	0.0189192896
3785	0.01891257515
3786	0.01890459041
3787	0.0188738633
3788	0.01886281045
3789	0.01884643279
3790	0.01883845153
3791	0.01882661781
3792	0.01882063245
3793	0.01881426323
3794	0.01880397894
3795	0.0187900101
3796	0.01877862145
3797	0.01876662092
3798	0.018751795
3799	0.01874276942
3800	0.01873585212
3801	0.0187162613
3802	0.01870220331
3803	0.01869265065
3804	0.01867742252
3805	0.01866887821
3806	0.01865886967
3807	0.01864285694
3808	0.01863480884
3809	0.01862492258
3810	0.0186188443
3811	0.01861768383
3812	0.01861452464
3813	0.01860555701
3814	0.01858986573
3815	0.0185840389
3816	0.01856272555
3817	0.01854723496
3818	0.01853850406
3819	0.01853191361
3820	0.01852561037
3821	0.01851357572
3822	0.01850724252
3823	0.01849994278
3824	0.01848746508
3825	0.01847987153
3826	0.01846896554
3827	0.01845428665
3828	0.01844466065
3829	0.01843219615
3830	0.01841997501
3831	0.01841213331
3832	0.01840819683
3833	0.01839772963
3834	0.01838606958
3835	0.01836072517
3836	0.01834444532
3837	0.01832667495
3838	0.01831885471
3839	0.01830823383
3840	0.01829511709
3841	0.01828528048
3842	0.018268015
3843	0.01825599036
3844	0.01825074097
3845	0.01824266985
3846	0.01822921293
3847	0.01822415945
3848	0.01820896814
3849	0.01819901327
3850	0.018177797
3851	0.01816047772
3852	0.01813756045
3853	0.01812260321
3854	0.01810844145
3855	0.0181002479
3856	0.01808945179
3857	0.01807655727
3858	0.0180639114
3859	0.01805613911
3860	0.01803950471
3861	0.01802783243
3862	0.01801751887
3863	0.01801092468
3864	0.01800386483
3865	0.01798950072
3866	0.01797622864
3867	0.01797267761
3868	0.0179652015
3869	0.0179554912
3870	0.01795129138
3871	0.01794390958
3872	0.0179230834
3873	0.01791364654
3874	0.01790521666
3875	0.01789802934
3876	0.01788231253
3877	0.01788077886
3878	0.01786837948
3879	0.01786508273
3880	0.01785051968
3881	0.0178351272
3882	0.01782845665
3883	0.01781377029
3884	0.01780056421
3885	0.01779389558
3886	0.01778604787
3887	0.01777378087
3888	0.01776901677
3889	0.01775761029
3890	0.01774298214
3891	0.01773132489
3892	0.01772848436
3893	0.01772615408
3894	0.01770773798
3895	0.01768939298
3896	0.01768336318
3897	0.01767225486
3898	0.01766787058
3899	0.01766312415
3900	0.0176608224
3901	0.01765447361
3902	0.01764150062
3903	0.0176336841
3904	0.01762562802
3905	0.01761799377
3906	0.01761089454
3907	0.01760149507
3908	0.0176002223
3909	0.01758125552
3910	0.01757051857
3911	0.01756948069
3912	0.01756866902
3913	0.01756029072
3914	0.01754962761
3915	0.01754388924
3916	0.01753620431
3917	0.01753486201
3918	0.01752404939
3919	0.01751136507
3920	0.01750735299
3921	0.01748905118
3922	0.01748539833
3923	0.01747422761
3924	0.01746886497
3925	0.01745715787
3926	0.01745692345
3927	0.01744900166
3928	0.01743895527
3929	0.01743243878
3930	0.01742080284
3931	0.01741507139
3932	0.01740516216
3933	0.01740092734
3934	0.01737755848
3935	0.01736688575
3936	0.017361843
3937	0.01735764581
3938	0.01733845358
3939	0.01732636924
3940	0.01732328444
3941	0.01731069673
3942	0.01730216366
3943	0.017292916
3944	0.0172850683
3945	0.01727110439
3946	0.0172472707
3947	0.01722984526
3948	0.01722902751
3949	0.01722303802
3950	0.01720873577
3951	0.01719861709
3952	0.01719467503
3953	0.0171838121
3954	0.01716961403
3955	0.01716187799
3956	0.01715234642
3957	0.01714332062
3958	0.01713508818
3959	0.01713061902
3960	0.01711951679
3961	0.01710345382
3962	0.01709370335
3963	0.0170920208
3964	0.01707759799
3965	0.01707417746
3966	0.01707037398
3967	0.01705673935
3968	0.0170448567
3969	0.01703348449
3970	0.01701815855
3971	0.01701330394
3972	0.01700325798
3973	0.01699614389
3974	0.01699240082
3975	0.01697915512
3976	0.01697408869
3977	0.0169675553
3978	0.01695253287
3979	0.0169343956
3980	0.0169277773
3981	0.01691464201
3982	0.01691145054
3983	0.01690671835
3984	0.01689504514
3985	0.01688077774
3986	0.01686562822
3987	0.01685656352
3988	0.01684700834
3989	0.01684300575
3990	0.01683272352
3991	0.01682244511
3992	0.01681561526
3993	0.0168131348
3994	0.01680051431
3995	0.01679342952
3996	0.01677921301
3997	0.01676677936
3998	0.01676604955
3999	0.01674609231
4000	0.01673760633
4001	0.01672745914
4002	0.01670899597
4003	0.01670507955
4004	0.0166925058
4005	0.01668728661
4006	0.01668137116
4007	0.01667462917
4008	0.01666684613
4009	0.01665370986
4010	0.01664915559
4011	0.01663275293
4012	0.01661596423
4013	0.01661188499
4014	0.01660221953
4015	0.0165890584
4016	0.01658366013
4017	0.01657805227
4018	0.0165648133
4019	0.01656249556
4020	0.01655131428
4021	0.01654413251
4022	0.01653676316
4023	0.01652677593
4024	0.01652309917
4025	0.016521062
4026	0.0165131678
4027	0.0165045833
4028	0.01649349436
4029	0.01648576693
4030	0.01648280856
4031	0.01647458
4032	0.01646571776
4033	0.01645934919
4034	0.01645039245
4035	0.01644218113
4036	0.01643435142
4037	0.01642839591
4038	0.01641421228
4039	0.01640442636
4040	0.01639941483
4041	0.01638854646
4042	0.01636633175
4043	0.01635962228
4044	0.01635849411
4045	0.01635712123
4046	0.01635184846
4047	0.01634026849
4048	0.01633326071
4049	0.01632832856
4050	0.01631386277
4051	0.01630887576
4052	0.01629653121
4053	0.01628176389
4054	0.01626900631
4055	0.01625675272
4056	0.01625271599
4057	0.01625192397
4058	0.01624240501
4059	0.01623577791
4060	0.01622492465
4061	0.01620919658
4062	0.01620428989
4063	0.01619387856
4064	0.01618969053
4065	0.01617671805
4066	0.01616860756
4067	0.01615972871
4068	0.01614729233
4069	0.01614706336
4070	0.01614018178
4071	0.01612950537
4072	0.01612843765
4073	0.01611500185
4074	0.0161133294
4075	0.01610113836
4076	0.01609109909
4077	0.01607506021
4078	0.01607437181
4079	0.01606885258
4080	0.01605399469
4081	0.01604919458
4082	0.01603680462
4083	0.01603361026
4084	0.01602127071
4085	0.01601009065
4086	0.01600727233
4087	0.01600012447
4088	0.01599063336
4089	0.01597514352
4090	0.01596552307
4091	0.01595185638
4092	0.0159465278
4093	0.01593398244
4094	0.01593068299
4095	0.01592557108
4096	0.01591738023
4097	0.01591031062
4098	0.01590463017
4099	0.01589096016
4100	0.01588336368
4101	0.01587478394
4102	0.01586817663
4103	0.0158626867
4104	0.0158516663
4105	0.01583563345
4106	0.01582468055
4107	0.01581717465
4108	0.01580247846
4109	0.0157844016
4110	0.01577015751
4111	0.01576865198
4112	0.01576800728
4113	0.01575996429
4114	0.01575617327
4115	0.01575467851
4116	0.01575037111
4117	0.01574620668
4118	0.01573945523
4119	0.01572680952
4120	0.01571762168
4121	0.0157059552
4122	0.01570000388
4123	0.01569231866
4124	0.01568748114
4125	0.0156851492
4126	0.01567610542
4127	0.01567066463
4128	0.01566742478
4129	0.0156639288
4130	0.01565542941
4131	0.01565181209
4132	0.01564869211
4133	0.01563902776
4134	0.0156255042
4135	0.01561811358
4136	0.01560753806
4137	0.01560578929
4138	0.01560230321
4139	0.01559438137
4140	0.01558630435
4141	0.01558086905
4142	0.01556984019
4143	0.01555789884
4144	0.01555103317
4145	0.01553548241
4146	0.01552294425
4147	0.01551387337
4148	0.01550619751
4149	0.01550231466
4150	0.0154978345
4151	0.01549718299
4152	0.0154906856
4153	0.01547826236
4154	0.01546978703
4155	0.01546273576
4156	0.01545864765
4157	0.01545315993
4158	0.01544135799
4159	0.01543555048
4160	0.01542936615
4161	0.01542507509
4162	0.01541375663
4163	0.01540500035
4164	0.01539771828
4165	0.0153801707
4166	0.01537190099
4167	0.01536665686
4168	0.01536134255
4169	0.01535661463
4170	0.01534983168
4171	0.01534147453
4172	0.01533978613
4173	0.0153362326
4174	0.01532007874
4175	0.0153172441
4176	0.01530529474
4177	0.0152944978
4178	0.01528438799
4179	0.01527624727
4180	0.01527422409
4181	0.01527049208
4182	0.01526061045
4183	0.01525240893
4184	0.01524810369
4185	0.01524721495
4186	0.01523660066
4187	0.01522663572
4188	0.01521673531
4189	0.0152110391
4190	0.01521069204
4191	0.01520583021
4192	0.01520432005
4193	0.01519381897
4194	0.01518112072
4195	0.01516318072
4196	0.01515348562
4197	0.01515043937
4198	0.01514264686
4199	0.01513330769
4200	0.01512007055
4201	0.01511803115
4202	0.0151103781
4203	0.01510220672
4204	0.01508917043
4205	0.01508338809
4206	0.01506866119
4207	0.01506503434
4208	0.01506117974
4209	0.01505018499
4210	0.0150401218
4211	0.01503521807
4212	0.01503219134
4213	0.01503042006
4214	0.01502548313
4215	0.01502116368
4216	0.01501594034
4217	0.01500718541
4218	0.0150043827
4219	0.01499225268
4220	0.01498715351
4221	0.01497564166
4222	0.01496966437
4223	0.01496552651
4224	0.01496400798
4225	0.01495848681
4226	0.01495590018
4227	0.01495554945
4228	0.01495138743
4229	0.01494273332
4230	0.01493884784
4231	0.01492904733
4232	0.01492069014
4233	0.01491053216
4234	0.01490650014
4235	0.01489567887
4236	0.01488509579
4237	0.01488272001
4238	0.01488260274
4239	0.01487598425
4240	0.01486866206
4241	0.01486086388
4242	0.01485616932
4243	0.01484997997
4244	0.01483379824
4245	0.01483074451
4246	0.01481623133
4247	0.01481048699
4248	0.01480479534
4249	0.01479763357
4250	0.01478585781
4251	0.01477808412
4252	0.01477026694
4253	0.0147584407
4254	0.01475456732
4255	0.01475433666
4256	0.01474406035
4257	0.01473664876
4258	0.01472824843
4259	0.01472088214
4260	0.01471412215
4261	0.01471390627
4262	0.01471144701
4263	0.01470618065
4264	0.01470175609
4265	0.01469860997
4266	0.01469243871
4267	0.01468505907
4268	0.01468030184
4269	0.01466717517
4270	0.0146552189
4271	0.01464822195
4272	0.01463343867
4273	0.01462435944
4274	0.01462004858
4275	0.01461583464
4276	0.01461079408
4277	0.01460131362
4278	0.01459497743
4279	0.01457936432
4280	0.01457414426
4281	0.01457273811
4282	0.01457133116
4283	0.0145693233
4284	0.01456292307
4285	0.01454636878
4286	0.01453905652
4287	0.01453588456
4288	0.0145232703
4289	0.01451758693
4290	0.01451085942
4291	0.01449858021
4292	0.01448981088
4293	0.01448654832
4294	0.01447594171
4295	0.01447076086
4296	0.01446500479
4297	0.01445791
4298	0.01444976601
4299	0.01444420465
4300	0.01443768523
4301	0.01443472256
4302	0.01442321805
4303	0.01441674451
4304	0.01440305623
4305	0.01439285692
4306	0.01438482832
4307	0.01438211095
4308	0.01437189308
4309	0.01436900904
